unit_code,timestamp,power,emissions
BARCALDN,2026-05-04 13:50:00+10:00,0.0,0.0
BDL01,2026-05-04 13:50:00+10:00,0.0,0.0
BDL02,2026-05-04 13:50:00+10:00,0.0,0.0
BW01,2026-05-04 13:50:00+10:00,261.0025,19.3083
BW02,2026-05-04 13:50:00+10:00,575.0942,42.9263
BW03,2026-05-04 13:50:00+10:00,0.0,0.0
BW04,2026-05-04 13:50:00+10:00,576.0952,42.9652
ADPBA1,2026-05-04 13:55:00+10:00,-0.009,0.0
ADPBA1L,2026-05-04 13:55:00+10:00,0.009,0.0
ADPPV1,2026-05-04 13:55:00+10:00,18.291,0.0
ANGAST1,2026-05-04 13:55:00+10:00,-0.1,0.0
ARWF1,2026-05-04 13:55:00+10:00,156.8,0.0
BARCALDN,2026-05-04 13:55:00+10:00,0.0,0.0
BDL01,2026-05-04 13:55:00+10:00,0.0,0.0
BDL02,2026-05-04 13:55:00+10:00,0.0,0.0
BW01,2026-05-04 13:55:00+10:00,261.0025,19.399
BW02,2026-05-04 13:55:00+10:00,588.9372,43.2583
BW03,2026-05-04 13:55:00+10:00,0.0,0.0
BW04,2026-05-04 13:55:00+10:00,588.4001,43.2755
ADPBA1,2026-05-04 14:00:00+10:00,-2.728,0.0
ADPBA1L,2026-05-04 14:00:00+10:00,2.728,0.0
ADPPV1,2026-05-04 14:00:00+10:00,18.091,0.0
ANGAST1,2026-05-04 14:00:00+10:00,-0.1,0.0
ARWF1,2026-05-04 14:00:00+10:00,159.4,0.0
BARCALDN,2026-05-04 14:00:00+10:00,0.0,0.0
BDL01,2026-05-04 14:00:00+10:00,0.0,0.0
BDL02,2026-05-04 14:00:00+10:00,0.0,0.0
BW01,2026-05-04 14:00:00+10:00,259.2203,19.3328
BW02,2026-05-04 14:00:00+10:00,577.3403,43.3418
BW03,2026-05-04 14:00:00+10:00,0.0,0.0
BW04,2026-05-04 14:00:00+10:00,579.1959,43.3908
ADPBA1,2026-05-04 14:05:00+10:00,-1.931,0.0
ADPBA1L,2026-05-04 14:05:00+10:00,1.931,0.0
ADPPV1,2026-05-04 14:05:00+10:00,9.881,0.0
ANGAST1,2026-05-04 14:05:00+10:00,-0.1,0.0
ARWF1,2026-05-04 14:05:00+10:00,159.3,0.0
BARCALDN,2026-05-04 14:05:00+10:00,0.0,0.0
BDL01,2026-05-04 14:05:00+10:00,0.0,0.0
BDL02,2026-05-04 14:05:00+10:00,0.0,0.0
BW01,2026-05-04 14:05:00+10:00,266.5446,19.5388
BW02,2026-05-04 14:05:00+10:00,591.0369,43.4198
BW03,2026-05-04 14:05:00+10:00,0.0,0.0
BW04,2026-05-04 14:05:00+10:00,589.5231,43.4325
ADPBA1,2026-05-04 14:10:00+10:00,-0.301,0.0
ADPBA1L,2026-05-04 14:10:00+10:00,0.301,0.0
ADPPV1,2026-05-04 14:10:00+10:00,17.605,0.0
ANGAST1,2026-05-04 14:10:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:10:00+10:00,142.9,0.0
BARCALDN,2026-05-04 14:10:00+10:00,0.0,0.0
BDL01,2026-05-04 14:10:00+10:00,0.0,0.0
BDL02,2026-05-04 14:10:00+10:00,0.0,0.0
BW01,2026-05-04 14:10:00+10:00,269.7429,19.9298
BW02,2026-05-04 14:10:00+10:00,570.0893,43.1504
BW03,2026-05-04 14:10:00+10:00,0.0,0.0
BW04,2026-05-04 14:10:00+10:00,569.0638,43.056
ADPBA1,2026-05-04 14:15:00+10:00,-0.929,0.0
ADPBA1L,2026-05-04 14:15:00+10:00,0.929,0.0
ADPPV1,2026-05-04 14:15:00+10:00,17.537,0.0
ANGAST1,2026-05-04 14:15:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:15:00+10:00,168.9,0.0
BARCALDN,2026-05-04 14:15:00+10:00,0.0,0.0
BDL01,2026-05-04 14:15:00+10:00,0.0,0.0
BDL02,2026-05-04 14:15:00+10:00,0.0,0.0
BW01,2026-05-04 14:15:00+10:00,289.0547,20.7663
BW02,2026-05-04 14:15:00+10:00,561.0071,42.0344
BW03,2026-05-04 14:15:00+10:00,0.0,0.0
BW04,2026-05-04 14:15:00+10:00,558.6633,41.9091
ADPBA1,2026-05-04 14:20:00+10:00,-0.115,0.0
ADPBA1L,2026-05-04 14:20:00+10:00,0.115,0.0
ADPPV1,2026-05-04 14:20:00+10:00,17.366,0.0
ANGAST1,2026-05-04 14:20:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:20:00+10:00,161.0,0.0
BARCALDN,2026-05-04 14:20:00+10:00,0.0,0.0
BDL01,2026-05-04 14:20:00+10:00,0.0,0.0
BDL02,2026-05-04 14:20:00+10:00,0.0,0.0
BW01,2026-05-04 14:20:00+10:00,307.7073,22.1772
BW02,2026-05-04 14:20:00+10:00,551.3878,41.3394
BW03,2026-05-04 14:20:00+10:00,0.0,0.0
BW04,2026-05-04 14:20:00+10:00,547.6036,41.1117
ADPBA1,2026-05-04 14:25:00+10:00,0.035,0.0
ADPBA1G,2026-05-04 14:25:00+10:00,0.035,0.0
ADPPV1,2026-05-04 14:25:00+10:00,17.112,0.0
ANGAST1,2026-05-04 14:25:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:25:00+10:00,151.3,0.0
BARCALDN,2026-05-04 14:25:00+10:00,0.0,0.0
BDL01,2026-05-04 14:25:00+10:00,0.0,0.0
BDL02,2026-05-04 14:25:00+10:00,0.0,0.0
BW01,2026-05-04 14:25:00+10:00,324.7486,23.5036
BW02,2026-05-04 14:25:00+10:00,543.5019,40.6888
BW03,2026-05-04 14:25:00+10:00,0.0,0.0
BW04,2026-05-04 14:25:00+10:00,538.5702,40.3649
ADPBA1,2026-05-04 14:30:00+10:00,0.086,0.0
ADPBA1G,2026-05-04 14:30:00+10:00,0.086,0.0
ADPPV1,2026-05-04 14:30:00+10:00,16.989,0.0
ANGAST1,2026-05-04 14:30:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:30:00+10:00,146.2,0.0
BARCALDN,2026-05-04 14:30:00+10:00,0.0,0.0
BDL01,2026-05-04 14:30:00+10:00,0.0,0.0
BDL02,2026-05-04 14:30:00+10:00,0.0,0.0
BW01,2026-05-04 14:30:00+10:00,345.6718,24.9145
BW02,2026-05-04 14:30:00+10:00,537.0809,40.1572
BW03,2026-05-04 14:30:00+10:00,0.0,0.0
BW04,2026-05-04 14:30:00+10:00,531.2459,39.7571
ADPBA1,2026-05-04 14:35:00+10:00,0.177,0.0
ADPBA1G,2026-05-04 14:35:00+10:00,0.177,0.0
ADPPV1,2026-05-04 14:35:00+10:00,16.766,0.0
ANGAST1,2026-05-04 14:35:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:35:00+10:00,143.1,0.0
BARCALDN,2026-05-04 14:35:00+10:00,0.0,0.0
BDL01,2026-05-04 14:35:00+10:00,0.0,0.0
BDL02,2026-05-04 14:35:00+10:00,0.0,0.0
BW01,2026-05-04 14:35:00+10:00,368.304,26.5331
BW02,2026-05-04 14:35:00+10:00,536.4462,39.895
BW03,2026-05-04 14:35:00+10:00,0.0,0.0
BW04,2026-05-04 14:35:00+10:00,529.073,39.4041
ADPBA1,2026-05-04 14:40:00+10:00,-0.018,0.0
ADPBA1L,2026-05-04 14:40:00+10:00,0.018,0.0
ADPPV1,2026-05-04 14:40:00+10:00,16.623,0.0
ANGAST1,2026-05-04 14:40:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:40:00+10:00,166.3,0.0
BARCALDN,2026-05-04 14:40:00+10:00,0.0,0.0
BDL01,2026-05-04 14:40:00+10:00,0.0,0.0
BDL02,2026-05-04 14:40:00+10:00,0.0,0.0
BW01,2026-05-04 14:40:00+10:00,379.0951,27.7752
BW02,2026-05-04 14:40:00+10:00,537.911,39.9258
BW03,2026-05-04 14:40:00+10:00,0.0,0.0
BW04,2026-05-04 14:40:00+10:00,529.1951,39.3279
ADPBA1,2026-05-04 14:45:00+10:00,-1.702,0.0
ADPBA1L,2026-05-04 14:45:00+10:00,1.702,0.0
ADPPV1,2026-05-04 14:45:00+10:00,16.356,0.0
ANGAST1,2026-05-04 14:45:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:45:00+10:00,176.1,0.0
BARCALDN,2026-05-04 14:45:00+10:00,0.0,0.0
BDL01,2026-05-04 14:45:00+10:00,0.0,0.0
BDL02,2026-05-04 14:45:00+10:00,0.0,0.0
BW01,2026-05-04 14:45:00+10:00,394.5739,28.7515
BW02,2026-05-04 14:45:00+10:00,564.6204,40.9728
BW03,2026-05-04 14:45:00+10:00,0.0,0.0
BW04,2026-05-04 14:45:00+10:00,550.5333,40.1254
ADPBA1,2026-05-04 14:50:00+10:00,-2.796,0.0
ADPBA1L,2026-05-04 14:50:00+10:00,2.796,0.0
ADPPV1,2026-05-04 14:50:00+10:00,16.083,0.0
ANGAST1,2026-05-04 14:50:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:50:00+10:00,181.5,0.0
BARCALDN,2026-05-04 14:50:00+10:00,0.0,0.0
BDL01,2026-05-04 14:50:00+10:00,0.0,0.0
BDL02,2026-05-04 14:50:00+10:00,0.0,0.0
BW01,2026-05-04 14:50:00+10:00,416.1318,30.1278
BW02,2026-05-04 14:50:00+10:00,579.8306,42.5307
BW03,2026-05-04 14:50:00+10:00,0.0,0.0
BW04,2026-05-04 14:50:00+10:00,572.2622,41.7258
ADPBA1,2026-05-04 14:55:00+10:00,-2.203,0.0
ADPBA1L,2026-05-04 14:55:00+10:00,2.203,0.0
ADPPV1,2026-05-04 14:55:00+10:00,15.911,0.0
ANGAST1,2026-05-04 14:55:00+10:00,0.0,0.0
ARWF1,2026-05-04 14:55:00+10:00,181.1,0.0
BARCALDN,2026-05-04 14:55:00+10:00,0.0,0.0
BDL01,2026-05-04 14:55:00+10:00,0.0,0.0
BDL02,2026-05-04 14:55:00+10:00,0.0,0.0
BW01,2026-05-04 14:55:00+10:00,425.8488,31.2901
BW02,2026-05-04 14:55:00+10:00,580.6851,43.1276
BW03,2026-05-04 14:55:00+10:00,0.0,0.0
BW04,2026-05-04 14:55:00+10:00,578.0972,42.7502
ADPBA1,2026-05-04 15:00:00+10:00,-5.412,0.0
ADPBA1L,2026-05-04 15:00:00+10:00,5.412,0.0
ADPPV1,2026-05-04 15:00:00+10:00,15.636,0.0
ANGAST1,2026-05-04 15:00:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:00:00+10:00,149.6,0.0
BARCALDN,2026-05-04 15:00:00+10:00,0.0,0.0
BDL01,2026-05-04 15:00:00+10:00,0.0,0.0
BDL02,2026-05-04 15:00:00+10:00,0.0,0.0
BW01,2026-05-04 15:00:00+10:00,447.5776,32.4587
BW02,2026-05-04 15:00:00+10:00,574.2642,42.9208
BW03,2026-05-04 15:00:00+10:00,0.0,0.0
BW04,2026-05-04 15:00:00+10:00,573.727,42.8047
ADPBA1,2026-05-04 15:05:00+10:00,-2.306,0.0
ADPBA1L,2026-05-04 15:05:00+10:00,2.306,0.0
ADPPV1,2026-05-04 15:05:00+10:00,15.354,0.0
ANGAST1,2026-05-04 15:05:00+10:00,-0.1,0.0
ARWF1,2026-05-04 15:05:00+10:00,125.1,0.0
BARCALDN,2026-05-04 15:05:00+10:00,0.0,0.0
BDL01,2026-05-04 15:05:00+10:00,0.0,0.0
BDL02,2026-05-04 15:05:00+10:00,0.0,0.0
BW01,2026-05-04 15:05:00+10:00,467.6951,34.0139
BW02,2026-05-04 15:05:00+10:00,591.9158,43.3381
BW03,2026-05-04 15:05:00+10:00,0.0,0.0
BW04,2026-05-04 15:05:00+10:00,588.0339,43.1739
ADPBA1,2026-05-04 15:10:00+10:00,-2.007,0.0
ADPBA1L,2026-05-04 15:10:00+10:00,2.007,0.0
ADPPV1,2026-05-04 15:10:00+10:00,7.154,0.0
ANGAST1,2026-05-04 15:10:00+10:00,-0.1,0.0
ARWF1,2026-05-04 15:10:00+10:00,108.2,0.0
BARCALDN,2026-05-04 15:10:00+10:00,0.0,0.0
BDL01,2026-05-04 15:10:00+10:00,0.0,0.0
BDL02,2026-05-04 15:10:00+10:00,0.0,0.0
BW01,2026-05-04 15:10:00+10:00,480.6348,35.2423
BW02,2026-05-04 15:10:00+10:00,602.2675,44.3788
BW03,2026-05-04 15:10:00+10:00,0.0,0.0
BW04,2026-05-04 15:10:00+10:00,597.2381,44.0476
ADPBA1,2026-05-04 15:15:00+10:00,-2.049,0.0
ADPBA1L,2026-05-04 15:15:00+10:00,2.049,0.0
ADPPV1,2026-05-04 15:15:00+10:00,14.752,0.0
ANGAST1,2026-05-04 15:15:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:15:00+10:00,98.8,0.0
BARCALDN,2026-05-04 15:15:00+10:00,0.0,0.0
BDL01,2026-05-04 15:15:00+10:00,0.0,0.0
BDL02,2026-05-04 15:15:00+10:00,0.0,0.0
BW01,2026-05-04 15:15:00+10:00,494.966,36.2557
BW02,2026-05-04 15:15:00+10:00,603.0244,44.7917
BW03,2026-05-04 15:15:00+10:00,0.0,0.0
BW04,2026-05-04 15:15:00+10:00,602.8779,44.5993
ADPBA1,2026-05-04 15:20:00+10:00,-0.026,0.0
ADPBA1L,2026-05-04 15:20:00+10:00,0.026,0.0
ADPPV1,2026-05-04 15:20:00+10:00,14.456,0.0
ANGAST1,2026-05-04 15:20:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:20:00+10:00,107.4,0.0
BARCALDN,2026-05-04 15:20:00+10:00,0.0,0.0
BDL01,2026-05-04 15:20:00+10:00,0.0,0.0
BDL02,2026-05-04 15:20:00+10:00,0.0,0.0
BW01,2026-05-04 15:20:00+10:00,510.0053,37.3472
BW02,2026-05-04 15:20:00+10:00,599.8993,44.7036
BW03,2026-05-04 15:20:00+10:00,0.0,0.0
BW04,2026-05-04 15:20:00+10:00,600.0702,44.7045
ADPBA1,2026-05-04 15:25:00+10:00,0.006,0.0
ADPBA1G,2026-05-04 15:25:00+10:00,0.006,0.0
ADPPV1,2026-05-04 15:25:00+10:00,6.321,0.0
ANGAST1,2026-05-04 15:25:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:25:00+10:00,137.7,0.0
BARCALDN,2026-05-04 15:25:00+10:00,0.0,0.0
BDL01,2026-05-04 15:25:00+10:00,0.0,0.0
BDL02,2026-05-04 15:25:00+10:00,0.0,0.0
BW01,2026-05-04 15:25:00+10:00,532.369,38.7373
BW02,2026-05-04 15:25:00+10:00,618.8937,45.2934
BW03,2026-05-04 15:25:00+10:00,0.0,0.0
BW04,2026-05-04 15:25:00+10:00,615.671,45.18
ADPBA1,2026-05-04 15:30:00+10:00,0.002,0.0
ADPBA1G,2026-05-04 15:30:00+10:00,0.002,0.0
ADPPV1,2026-05-04 15:30:00+10:00,0.807,0.0
ANGAST1,2026-05-04 15:30:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:30:00+10:00,146.0,0.0
BARCALDN,2026-05-04 15:30:00+10:00,0.0,0.0
BDL01,2026-05-04 15:30:00+10:00,0.0,0.0
BDL02,2026-05-04 15:30:00+10:00,0.0,0.0
BW01,2026-05-04 15:30:00+10:00,536.8368,39.7343
BW02,2026-05-04 15:30:00+10:00,629.929,46.4094
BW03,2026-05-04 15:30:00+10:00,0.0,0.0
BW04,2026-05-04 15:30:00+10:00,628.9524,46.2533
ADPBA1,2026-05-04 15:35:00+10:00,-0.002,0.0
ADPBA1L,2026-05-04 15:35:00+10:00,0.002,0.0
ADPPV1,2026-05-04 15:35:00+10:00,8.887,0.0
ANGAST1,2026-05-04 15:35:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:35:00+10:00,151.2,0.0
BARCALDN,2026-05-04 15:35:00+10:00,0.0,0.0
BDL01,2026-05-04 15:35:00+10:00,0.0,0.0
BDL02,2026-05-04 15:35:00+10:00,0.0,0.0
BW01,2026-05-04 15:35:00+10:00,552.4132,40.4792
BW02,2026-05-04 15:35:00+10:00,623.5569,46.5827
BW03,2026-05-04 15:35:00+10:00,0.0,0.0
BW04,2026-05-04 15:35:00+10:00,624.0208,46.5636
ADPBA1,2026-05-04 15:40:00+10:00,-0.006,0.0
ADPBA1L,2026-05-04 15:40:00+10:00,0.006,0.0
ADPPV1,2026-05-04 15:40:00+10:00,13.141,0.0
ANGAST1,2026-05-04 15:40:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:40:00+10:00,144.2,0.0
BARCALDN,2026-05-04 15:40:00+10:00,0.0,0.0
BDL01,2026-05-04 15:40:00+10:00,0.0,0.0
BDL02,2026-05-04 15:40:00+10:00,0.0,0.0
BW01,2026-05-04 15:40:00+10:00,570.7485,41.7395
BW02,2026-05-04 15:40:00+10:00,638.23,46.8912
BW03,2026-05-04 15:40:00+10:00,0.0,0.0
BW04,2026-05-04 15:40:00+10:00,638.7915,46.9293
ADPBA1,2026-05-04 15:45:00+10:00,0.062,0.0
ADPBA1G,2026-05-04 15:45:00+10:00,0.062,0.0
ADPPV1,2026-05-04 15:45:00+10:00,4.943,0.0
ANGAST1,2026-05-04 15:45:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:45:00+10:00,137.2,0.0
BARCALDN,2026-05-04 15:45:00+10:00,0.0,0.0
BDL01,2026-05-04 15:45:00+10:00,0.0,0.0
BDL02,2026-05-04 15:45:00+10:00,0.0,0.0
BW01,2026-05-04 15:45:00+10:00,591.2322,43.1821
BW02,2026-05-04 15:45:00+10:00,656.5896,48.1187
BW03,2026-05-04 15:45:00+10:00,0.0,0.0
BW04,2026-05-04 15:45:00+10:00,659.202,48.2367
ADPBA1,2026-05-04 15:50:00+10:00,0.051,0.0
ADPBA1G,2026-05-04 15:50:00+10:00,0.051,0.0
ADPPV1,2026-05-04 15:50:00+10:00,0.549,0.0
ANGAST1,2026-05-04 15:50:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:50:00+10:00,131.4,0.0
BARCALDN,2026-05-04 15:50:00+10:00,0.0,0.0
BDL01,2026-05-04 15:50:00+10:00,0.0,0.0
BDL02,2026-05-04 15:50:00+10:00,0.0,0.0
BW01,2026-05-04 15:50:00+10:00,609.2012,44.6111
BW02,2026-05-04 15:50:00+10:00,677.3663,49.5731
BW03,2026-05-04 15:50:00+10:00,0.0,0.0
BW04,2026-05-04 15:50:00+10:00,679.6124,49.7537
ADPBA1,2026-05-04 15:55:00+10:00,-0.08,0.0
ADPBA1L,2026-05-04 15:55:00+10:00,0.08,0.0
ADPPV1,2026-05-04 15:55:00+10:00,8.428,0.0
ANGAST1,2026-05-04 15:55:00+10:00,0.0,0.0
ARWF1,2026-05-04 15:55:00+10:00,129.3,0.0
BARCALDN,2026-05-04 15:55:00+10:00,0.0,0.0
BDL01,2026-05-04 15:55:00+10:00,0.0,0.0
BDL02,2026-05-04 15:55:00+10:00,0.0,0.0
BW01,2026-05-04 15:55:00+10:00,612.5216,45.4023
BW02,2026-05-04 15:55:00+10:00,675.877,50.2899
BW03,2026-05-04 15:55:00+10:00,0.0,0.0
BW04,2026-05-04 15:55:00+10:00,676.878,50.4105
ADPBA1,2026-05-04 16:00:00+10:00,-0.104,0.0
ADPBA1L,2026-05-04 16:00:00+10:00,0.104,0.0
ADPPV1,2026-05-04 16:00:00+10:00,11.575,0.0
ANGAST1,2026-05-04 16:00:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:00:00+10:00,121.9,0.0
BARCALDN,2026-05-04 16:00:00+10:00,0.0,0.0
BDL01,2026-05-04 16:00:00+10:00,0.0,0.0
BDL02,2026-05-04 16:00:00+10:00,0.0,0.0
BW01,2026-05-04 16:00:00+10:00,620.676,45.8287
BW02,2026-05-04 16:00:00+10:00,677.8301,50.3072
BW03,2026-05-04 16:00:00+10:00,0.0,0.0
BW04,2026-05-04 16:00:00+10:00,679.8077,50.4179
ADPBA1,2026-05-04 16:05:00+10:00,0.151,0.0
ADPBA1G,2026-05-04 16:05:00+10:00,0.151,0.0
ADPPV1,2026-05-04 16:05:00+10:00,3.402,0.0
ANGAST1,2026-05-04 16:05:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:05:00+10:00,106.1,0.0
BARCALDN,2026-05-04 16:05:00+10:00,0.0,0.0
BDL01,2026-05-04 16:05:00+10:00,0.0,0.0
BDL02,2026-05-04 16:05:00+10:00,0.0,0.0
BW01,2026-05-04 16:05:00+10:00,644.1138,47.0028
BW02,2026-05-04 16:05:00+10:00,684.8371,50.6401
BW03,2026-05-04 16:05:00+10:00,0.0,0.0
BW04,2026-05-04 16:05:00+10:00,686.7659,50.7853
ADPBA1,2026-05-04 16:10:00+10:00,0.351,0.0
ADPBA1G,2026-05-04 16:10:00+10:00,0.351,0.0
ADPPV1,2026-05-04 16:10:00+10:00,10.479,0.0
ANGAST1,2026-05-04 16:10:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:10:00+10:00,93.8,0.0
BARCALDN,2026-05-04 16:10:00+10:00,0.0,0.0
BDL01,2026-05-04 16:10:00+10:00,0.0,0.0
BDL02,2026-05-04 16:10:00+10:00,0.0,0.0
BW01,2026-05-04 16:10:00+10:00,662.0829,48.5416
BW02,2026-05-04 16:10:00+10:00,683.4699,50.8497
BW03,2026-05-04 16:10:00+10:00,0.0,0.0
BW04,2026-05-04 16:10:00+10:00,683.9582,50.9395
ADPBA1,2026-05-04 16:15:00+10:00,0.003,0.0
ADPBA1G,2026-05-04 16:15:00+10:00,0.003,0.0
ADPPV1,2026-05-04 16:15:00+10:00,9.9,0.0
ANGAST1,2026-05-04 16:15:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:15:00+10:00,101.2,0.0
BARCALDN,2026-05-04 16:15:00+10:00,0.0,0.0
BDL01,2026-05-04 16:15:00+10:00,0.0,0.0
BDL02,2026-05-04 16:15:00+10:00,0.0,0.0
BW01,2026-05-04 16:15:00+10:00,658.4451,49.0741
BW02,2026-05-04 16:15:00+10:00,683.3967,50.7962
BW03,2026-05-04 16:15:00+10:00,0.0,0.0
BW04,2026-05-04 16:15:00+10:00,685.008,50.8742
ADPBA1,2026-05-04 16:20:00+10:00,0.034,0.0
ADPBA1G,2026-05-04 16:20:00+10:00,0.034,0.0
ADPPV1,2026-05-04 16:20:00+10:00,9.488,0.0
ANGAST1,2026-05-04 16:20:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:20:00+10:00,92.2,0.0
BARCALDN,2026-05-04 16:20:00+10:00,0.0,0.0
BDL01,2026-05-04 16:20:00+10:00,0.0,0.0
BDL02,2026-05-04 16:20:00+10:00,0.0,0.0
BW01,2026-05-04 16:20:00+10:00,661.2527,49.0433
BW02,2026-05-04 16:20:00+10:00,686.0823,50.8932
BW03,2026-05-04 16:20:00+10:00,0.0,0.0
BW04,2026-05-04 16:20:00+10:00,685.8137,50.9432
ADPBA1,2026-05-04 16:25:00+10:00,-0.854,0.0
ADPBA1L,2026-05-04 16:25:00+10:00,0.854,0.0
ADPPV1,2026-05-04 16:25:00+10:00,8.948,0.0
ANGAST1,2026-05-04 16:25:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:25:00+10:00,77.7,0.0
BARCALDN,2026-05-04 16:25:00+10:00,0.0,0.0
BDL01,2026-05-04 16:25:00+10:00,0.0,0.0
BDL02,2026-05-04 16:25:00+10:00,0.0,0.0
BW01,2026-05-04 16:25:00+10:00,659.9588,49.0995
BW02,2026-05-04 16:25:00+10:00,683.1037,50.8824
BW03,2026-05-04 16:25:00+10:00,0.0,0.0
BW04,2026-05-04 16:25:00+10:00,685.2033,50.9504
ADPBA1,2026-05-04 16:30:00+10:00,-0.939,0.0
ADPBA1L,2026-05-04 16:30:00+10:00,0.939,0.0
ADPPV1,2026-05-04 16:30:00+10:00,7.318,0.0
ANGAST1,2026-05-04 16:30:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:30:00+10:00,70.4,0.0
BARCALDN,2026-05-04 16:30:00+10:00,0.0,0.0
BDL01,2026-05-04 16:30:00+10:00,0.0,0.0
BDL02,2026-05-04 16:30:00+10:00,0.0,0.0
BW01,2026-05-04 16:30:00+10:00,660.032,49.0541
BW02,2026-05-04 16:30:00+10:00,686.7659,50.9078
BW03,2026-05-04 16:30:00+10:00,0.0,0.0
BW04,2026-05-04 16:30:00+10:00,686.9856,50.9939
ADPBA1,2026-05-04 16:35:00+10:00,-1.002,0.0
ADPBA1L,2026-05-04 16:35:00+10:00,1.002,0.0
ADPPV1,2026-05-04 16:35:00+10:00,8.028,0.0
ANGAST1,2026-05-04 16:35:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:35:00+10:00,71.7,0.0
BARCALDN,2026-05-04 16:35:00+10:00,0.0,0.0
BDL01,2026-05-04 16:35:00+10:00,0.0,0.0
BDL02,2026-05-04 16:35:00+10:00,0.0,0.0
BW01,2026-05-04 16:35:00+10:00,659.0555,49.0206
BW02,2026-05-04 16:35:00+10:00,683.5187,50.9232
BW03,2026-05-04 16:35:00+10:00,0.0,0.0
BW04,2026-05-04 16:35:00+10:00,686.2532,51.033
ADPBA1,2026-05-04 16:40:00+10:00,-0.946,0.0
ADPBA1L,2026-05-04 16:40:00+10:00,0.946,0.0
ADPPV1,2026-05-04 16:40:00+10:00,7.496,0.0
ANGAST1,2026-05-04 16:40:00+10:00,-0.1,0.0
ARWF1,2026-05-04 16:40:00+10:00,86.1,0.0
BARCALDN,2026-05-04 16:40:00+10:00,0.0,0.0
BDL01,2026-05-04 16:40:00+10:00,0.0,0.0
BDL02,2026-05-04 16:40:00+10:00,0.0,0.0
BW01,2026-05-04 16:40:00+10:00,660.5203,49.0387
BW02,2026-05-04 16:40:00+10:00,685.2033,50.8651
BW03,2026-05-04 16:40:00+10:00,0.0,0.0
BW04,2026-05-04 16:40:00+10:00,683.6408,50.9087
ADPBA1,2026-05-04 16:45:00+10:00,-0.042,0.0
ADPBA1L,2026-05-04 16:45:00+10:00,0.042,0.0
ADPPV1,2026-05-04 16:45:00+10:00,6.88,0.0
ANGAST1,2026-05-04 16:45:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:45:00+10:00,114.5,0.0
BARCALDN,2026-05-04 16:45:00+10:00,0.0,0.0
BDL01,2026-05-04 16:45:00+10:00,0.0,0.0
BDL02,2026-05-04 16:45:00+10:00,0.0,0.0
BW01,2026-05-04 16:45:00+10:00,657.908,48.9961
BW02,2026-05-04 16:45:00+10:00,683.3723,50.8597
BW03,2026-05-04 16:45:00+10:00,0.0,0.0
BW04,2026-05-04 16:45:00+10:00,681.8341,50.7445
ADPBA1,2026-05-04 16:50:00+10:00,-0.011,0.0
ADPBA1L,2026-05-04 16:50:00+10:00,0.011,0.0
ADPPV1,2026-05-04 16:50:00+10:00,6.348,0.0
ANGAST1,2026-05-04 16:50:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:50:00+10:00,109.7,0.0
BARCALDN,2026-05-04 16:50:00+10:00,0.0,0.0
BDL01,2026-05-04 16:50:00+10:00,0.0,0.0
BDL02,2026-05-04 16:50:00+10:00,0.0,0.0
BW01,2026-05-04 16:50:00+10:00,657.1755,48.8717
BW02,2026-05-04 16:50:00+10:00,681.8829,50.7363
BW03,2026-05-04 16:50:00+10:00,0.0,0.0
BW04,2026-05-04 16:50:00+10:00,681.59,50.6682
ADPBA1,2026-05-04 16:55:00+10:00,0.068,0.0
ADPBA1G,2026-05-04 16:55:00+10:00,0.068,0.0
ADPPV1,2026-05-04 16:55:00+10:00,5.726,0.0
ANGAST1,2026-05-04 16:55:00+10:00,0.0,0.0
ARWF1,2026-05-04 16:55:00+10:00,105.1,0.0
BARCALDN,2026-05-04 16:55:00+10:00,0.0,0.0
BDL01,2026-05-04 16:55:00+10:00,0.0,0.0
BDL02,2026-05-04 16:55:00+10:00,0.0,0.0
BW01,2026-05-04 16:55:00+10:00,660.0809,48.9526
